event_unit_id,researcher_id,name,conference,first_pc_year_conference,raw_first_publication_year,first_cs_publication_year,career_age_publication_year,career_age_publication_year_status,career_age_at_first_pc,h_index,h_index_fetch_date,n_pc_years_this_conference,service_pattern_this_conference,first_observed_pc_year_conf,source_verified_first_pc_year_conf,source_verified_first_broad_service_year_conf,had_prior_pc_before_observed_conf,had_prior_broad_service_before_observed_conf,prior_pc_evidence_count_conf,prior_broad_service_evidence_count_conf,is_true_first_pc_in_observed_year_conf,is_true_first_broad_service_in_observed_year_conf,source_history_pc_group_this_conference,is_balanced_window,has_followup_pc_service,is_isolated_first_pc_event_window,event_definition,match_confidence,orcid_org_comparison,ideal_openalex_case,baseline_raw_citations,baseline_log10_citations
samstaton|ICFP|2019,samstaton,Sam Staton,ICFP,2019,2004,2004,2004,usable_1980_or_later,15,20,2026-06-12,1,single_observed_pc_year,2019.0,2013.0,2013.0,True,True,1.0,1.0,False,False,prior_pc_found_before_observed_year,True,0,True,balanced_no_followup_pc_t1_t2,YELLOW,orcid_agrees,False,6.0,0.8406206186877936
andreasabel|ICFP|2020,andreasabel,Andreas Abel,ICFP,2020,1986,2000,2000,usable_1980_or_later,20,28,2026-06-12,2,repeat_observed_pc_years,2020.0,2020.0,2013.0,False,True,0.0,2.0,True,False,source_verified_first_pc_year,True,0,True,balanced_no_followup_pc_t1_t2,YELLOW,orcid_org_not_unique,True,10.5,1.0501852725587815
atsushiohori|ICFP|2020,atsushiohori,Atsushi Ohori,ICFP,2020,1983,1983,1983,usable_1980_or_later,37,19,2026-06-12,1,single_observed_pc_year,2020.0,2009.0,2006.0,True,True,1.0,4.0,False,False,prior_pc_found_before_observed_year,True,0,True,balanced_no_followup_pc_t1_t2,YELLOW,no_openalex_orcid_to_compare,False,3.5,0.573064017839119
daviddarais|ICFP|2020,daviddarais,David Darais,ICFP,2020,2010,2010,2010,usable_1980_or_later,10,9,2026-06-12,2,repeat_observed_pc_years,2020.0,2020.0,2014.0,False,True,0.0,2.0,True,False,source_verified_first_pc_year,True,0,True,balanced_no_followup_pc_t1_t2,YELLOW,orcid_agrees,False,2.5,0.3890756251918218
edwinbrady|ICFP|2020,edwinbrady,Edwin Brady,ICFP,2020,2004,2004,2004,usable_1980_or_later,16,14,2026-06-12,1,single_observed_pc_year,2020.0,2014.0,2007.0,True,True,1.0,6.0,False,False,prior_pc_found_before_observed_year,True,0,True,balanced_no_followup_pc_t1_t2,YELLOW,orcid_agrees,False,7.0,0.8996702747267908
frankpiessens|ICFP|2020,frankpiessens,Frank Piessens,ICFP,2020,1992,1992,1992,usable_1980_or_later,28,54,2026-06-12,1,single_observed_pc_year,2020.0,2020.0,2020.0,False,False,0.0,0.0,True,True,source_verified_first_pc_year,True,0,True,balanced_no_followup_pc_t1_t2,YELLOW,orcid_agrees,False,7.5,0.8890756251918219
fritzhenglein|ICFP|2020,fritzhenglein,Fritz Henglein,ICFP,2020,1985,1985,1985,usable_1980_or_later,35,24,2026-06-12,2,repeat_observed_pc_years,2020.0,2010.0,2010.0,True,True,3.0,5.0,False,False,prior_pc_found_before_observed_year,True,0,True,balanced_no_followup_pc_t1_t2,YELLOW,orcid_agrees,False,5.0,0.7525749891599529
geoffreymainland|ICFP|2020,geoffreymainland,Geoffrey Mainland,ICFP,2020,2004,2004,2004,usable_1980_or_later,16,16,2026-06-12,1,single_observed_pc_year,2020.0,2014.0,2009.0,True,True,1.0,7.0,False,False,prior_pc_found_before_observed_year,True,0,True,balanced_no_followup_pc_t1_t2,GREEN,orcid_agrees,True,2.0,0.34948500216800943
jonathanprotzenko|ICFP|2020,jonathanprotzenko,Jonathan Protzenko,ICFP,2020,2012,2012,2012,usable_1980_or_later,8,17,2026-06-12,2,repeat_observed_pc_years,2020.0,2020.0,2019.0,False,True,0.0,1.0,True,False,source_verified_first_pc_year,True,0,True,balanced_no_followup_pc_t1_t2,GREEN,orcid_agrees,True,1.5,0.3010299956639812
kcsivaramakrishnan|ICFP|2020,kcsivaramakrishnan,KC Sivaramakrishnan,ICFP,2020,2001,2001,2001,usable_1980_or_later,19,15,2026-06-12,2,repeat_observed_pc_years,2020.0,2020.0,2019.0,False,True,0.0,1.0,True,False,source_verified_first_pc_year,True,0,True,balanced_no_followup_pc_t1_t2,GREEN,orcid_agrees,True,4.0,0.690105620855803
magnusomyreen|ICFP|2020,magnusomyreen,Magnus O. Myreen,ICFP,2020,2005,2005,2005,usable_1980_or_later,15,24,2026-06-12,1,single_observed_pc_year,2020.0,2020.0,2010.0,False,True,0.0,1.0,True,False,source_verified_first_pc_year,True,0,True,balanced_no_followup_pc_t1_t2,GREEN,orcid_agrees,True,1.5,0.3890756251918218
makotohamana|ICFP|2020,makotohamana,Makoto Hamana,ICFP,2020,1997,1997,1997,usable_1980_or_later,23,11,2026-06-12,1,single_observed_pc_year,2020.0,2020.0,2020.0,False,False,0.0,0.0,True,True,source_verified_first_pc_year,True,0,True,balanced_no_followup_pc_t1_t2,GREEN,orcid_agrees,True,1.0,0.23856062735983122
matthewfluet|ICFP|2020,matthewfluet,Matthew Fluet,ICFP,2020,1999,1999,1999,usable_1980_or_later,21,21,2026-06-12,1,single_observed_pc_year,2020.0,2016.0,2006.0,True,True,2.0,9.0,False,False,prior_pc_found_before_observed_year,True,0,True,balanced_no_followup_pc_t1_t2,YELLOW,orcid_agrees,False,4.5,0.7385606273598313
nadiapolikarpova|ICFP|2020,nadiapolikarpova,Nadia Polikarpova,ICFP,2020,1995,1995,1995,usable_1980_or_later,25,19,2026-06-12,1,single_observed_pc_year,2020.0,2018.0,2018.0,True,True,1.0,2.0,False,False,prior_pc_found_before_observed_year,True,0,True,balanced_no_followup_pc_t1_t2,GREEN,orcid_agrees,True,1.0,0.3010299956639812
robbertkrebbers|ICFP|2020,robbertkrebbers,Robbert Krebbers,ICFP,2020,1997,2009,2009,usable_1980_or_later,11,25,2026-06-12,2,repeat_observed_pc_years,2020.0,2020.0,2011.0,False,True,0.0,1.0,True,False,source_verified_first_pc_year,True,0,True,balanced_no_followup_pc_t1_t2,YELLOW,orcid_agrees,False,11.5,1.0880456295278407
akimasamorihata|ICFP|2021,akimasamorihata,Akimasa Morihata,ICFP,2021,2005,2005,2005,usable_1980_or_later,16,7,2026-06-12,1,single_observed_pc_year,2021.0,2021.0,2008.0,False,True,0.0,8.0,True,False,source_verified_first_pc_year,True,0,True,balanced_no_followup_pc_t1_t2,YELLOW,orcid_org_not_unique,True,2.5,0.3890756251918218
amintimany|ICFP|2021,amintimany,Amin Timany,ICFP,2021,2014,2014,2014,usable_1980_or_later,7,13,2026-06-12,1,single_observed_pc_year,2021.0,2021.0,2021.0,False,False,0.0,0.0,True,True,source_verified_first_pc_year,True,0,True,balanced_no_followup_pc_t1_t2,GREEN,orcid_agrees,True,6.0,0.7592569699389438
arjunguha|ICFP|2021,arjunguha,Arjun Guha,ICFP,2021,2005,2006,2006,usable_1980_or_later,15,30,2026-06-12,1,single_observed_pc_year,2021.0,2021.0,2012.0,False,True,0.0,2.0,True,False,source_verified_first_pc_year,True,0,True,balanced_no_followup_pc_t1_t2,YELLOW,orcid_org_not_unique,False,0.0,0.0
bengreenman|ICFP|2021,bengreenman,Ben Greenman,ICFP,2021,2005,2005,2005,usable_1980_or_later,16,13,2026-06-12,1,single_observed_pc_year,2021.0,2021.0,2018.0,False,True,0.0,1.0,True,False,source_verified_first_pc_year,True,0,True,balanced_no_followup_pc_t1_t2,YELLOW,orcid_org_not_unique,True,0.5,0.1505149978319906
brigittepientka|ICFP|2021,brigittepientka,Brigitte Pientka,ICFP,2021,1997,1997,1997,usable_1980_or_later,24,20,2026-06-12,2,repeat_observed_pc_years,2021.0,2008.0,2005.0,True,True,2.0,7.0,False,False,prior_pc_found_before_observed_year,True,0,True,balanced_no_followup_pc_t1_t2,YELLOW,orcid_agrees,False,5.0,0.7525749891599529
christinerizkallah|ICFP|2021,christinerizkallah,Christine Rizkallah,ICFP,2021,2009,2009,2009,usable_1980_or_later,12,10,2026-06-12,1,single_observed_pc_year,2021.0,2021.0,2018.0,False,True,0.0,3.0,True,False,source_verified_first_pc_year,True,0,True,balanced_no_followup_pc_t1_t2,YELLOW,orcid_agrees,False,1.0,0.23856062735983122
cyrusomar|ICFP|2021,cyrusomar,Cyrus Omar,ICFP,2021,2008,2008,2008,usable_1980_or_later,13,12,2026-06-12,1,single_observed_pc_year,2021.0,2021.0,2020.0,False,True,0.0,2.0,True,False,source_verified_first_pc_year,True,0,True,balanced_no_followup_pc_t1_t2,GREEN,orcid_agrees,True,0.5,0.1505149978319906
eijirosumii|ICFP|2021,eijirosumii,Eijiro Sumii,ICFP,2021,1998,1998,1998,usable_1980_or_later,23,17,2026-06-12,1,single_observed_pc_year,2021.0,2012.0,2007.0,True,True,3.0,10.0,False,False,prior_pc_found_before_observed_year,True,0,True,balanced_no_followup_pc_t1_t2,YELLOW,no_openalex_orcid_to_compare,False,0.5,0.1505149978319906
ekaterinakomendantskaya|ICFP|2021,ekaterinakomendantskaya,Ekaterina Komendantskaya,ICFP,2021,2005,2005,2005,usable_1980_or_later,16,16,2026-06-12,2,repeat_observed_pc_years,2021.0,2021.0,2021.0,False,False,0.0,0.0,True,True,source_verified_first_pc_year,True,0,True,balanced_no_followup_pc_t1_t2,GREEN,orcid_agrees,True,0.0,0.0
jurriaanhage|ICFP|2021,jurriaanhage,Jurriaan Hage,ICFP,2021,1992,1999,1999,usable_1980_or_later,22,20,2026-06-12,1,single_observed_pc_year,2021.0,2016.0,2006.0,True,True,2.0,6.0,False,False,prior_pc_found_before_observed_year,True,0,True,balanced_no_followup_pc_t1_t2,YELLOW,orcid_agrees,False,1.5,0.3890756251918218
leonidaslampropoulos|ICFP|2021,leonidaslampropoulos,Leonidas Lampropoulos,ICFP,2021,2012,2012,2012,usable_1980_or_later,9,10,2026-06-12,1,single_observed_pc_year,2021.0,2021.0,2020.0,False,True,0.0,1.0,True,False,source_verified_first_pc_year,True,0,True,balanced_no_followup_pc_t1_t2,YELLOW,orcid_agrees,False,0.5,0.1505149978319906
matteocimini|ICFP|2021,matteocimini,Matteo Cimini,ICFP,2021,2010,2010,2010,usable_1980_or_later,11,11,2026-06-12,1,single_observed_pc_year,2021.0,2021.0,2021.0,False,False,0.0,0.0,True,True,source_verified_first_pc_year,True,0,True,balanced_no_followup_pc_t1_t2,YELLOW,orcid_org_not_unique,False,0.0,0.0
maxnew|ICFP|2021,maxnew,Max S. New,ICFP,2021,2016,2016,2016,usable_1980_or_later,5,10,2026-06-12,1,single_observed_pc_year,2021.0,2021.0,2015.0,False,True,0.0,1.0,True,False,source_verified_first_pc_year,True,0,True,balanced_no_followup_pc_t1_t2,YELLOW,orcid_agrees,False,2.0,0.45154499349597177
patriciapatriciajohann|ICFP|2021,patriciapatriciajohann,Patricia Johann,ICFP,2021,1990,1990,1990,usable_1980_or_later,31,16,2026-06-12,2,repeat_observed_pc_years,2021.0,2006.0,2005.0,True,True,3.0,5.0,False,False,prior_pc_found_before_observed_year,True,0,True,balanced_no_followup_pc_t1_t2,GREEN,orcid_agrees,True,1.0,0.3010299956639812
ralfjung|ICFP|2021,ralfjung,Ralf Jung,ICFP,2021,1996,1996,1996,usable_1980_or_later,25,20,2026-06-12,2,repeat_observed_pc_years,2021.0,2021.0,2019.0,False,True,0.0,1.0,True,False,source_verified_first_pc_year,True,0,True,balanced_no_followup_pc_t1_t2,YELLOW,orcid_agrees,False,14.0,1.1227563339070747
rishiyurnikhil|ICFP|2021,rishiyurnikhil,Rishiyur Nikhil,ICFP,2021,1981,1981,1981,usable_1980_or_later,40,18,2026-06-12,1,single_observed_pc_year,2021.0,2021.0,2021.0,False,False,0.0,0.0,True,True,source_verified_first_pc_year,True,0,True,balanced_no_followup_pc_t1_t2,YELLOW,orcid_org_not_unique,False,0.0,0.0
stefankmuller|ICFP|2021,stefankmuller,Stefan K. Muller,ICFP,2021,2012,2012,2012,usable_1980_or_later,9,5,2026-06-12,1,single_observed_pc_year,2021.0,2021.0,2020.0,False,True,0.0,2.0,True,False,source_verified_first_pc_year,True,0,True,balanced_no_followup_pc_t1_t2,GREEN,orcid_agrees,True,2.0,0.45154499349597177
stephaniebalzer|ICFP|2021,stephaniebalzer,Stephanie Balzer,ICFP,2021,2005,2005,2005,usable_1980_or_later,16,11,2026-06-12,1,single_observed_pc_year,2021.0,2021.0,2020.0,False,True,0.0,2.0,True,False,source_verified_first_pc_year,True,0,True,balanced_no_followup_pc_t1_t2,GREEN,orcid_agrees,True,0.0,0.0
stevezdancewic|ICFP|2021,stevezdancewic,Steve Zdancewic,ICFP,2021,1999,1999,1999,usable_1980_or_later,22,46,2026-06-12,1,single_observed_pc_year,2021.0,2006.0,2005.0,True,True,1.0,6.0,False,False,prior_pc_found_before_observed_year,True,0,True,balanced_no_followup_pc_t1_t2,YELLOW,orcid_agrees,False,14.0,1.1760912590556813
sureshjagannathan|ICFP|2021,sureshjagannathan,Suresh Jagannathan,ICFP,2021,1984,1987,1987,usable_1980_or_later,34,36,2026-06-12,1,single_observed_pc_year,2021.0,2006.0,2005.0,True,True,2.0,6.0,False,False,prior_pc_found_before_observed_year,True,0,True,balanced_no_followup_pc_t1_t2,YELLOW,orcid_agrees,False,4.5,0.7385606273598313
tarosekiyama|ICFP|2021,tarosekiyama,Taro Sekiyama,ICFP,2021,2010,2010,2010,usable_1980_or_later,11,10,2026-06-12,1,single_observed_pc_year,2021.0,2021.0,2021.0,False,False,0.0,0.0,True,True,source_verified_first_pc_year,True,0,True,balanced_no_followup_pc_t1_t2,GREEN,orcid_agrees,True,0.5,0.1505149978319906
youyoucong|ICFP|2021,youyoucong,Youyou Cong,ICFP,2021,2017,2017,2017,usable_1980_or_later,4,6,2026-06-12,1,single_observed_pc_year,2021.0,2021.0,2020.0,False,True,0.0,3.0,True,False,source_verified_first_pc_year,True,0,True,balanced_no_followup_pc_t1_t2,GREEN,orcid_agrees,True,2.0,0.47712125471966244
andresloh|ICFP|2022,andresloh,Andres Löh,ICFP,2022,2000,2000,2000,usable_1980_or_later,22,24,2026-06-12,1,single_observed_pc_year,2022.0,2006.0,2005.0,True,True,2.0,7.0,False,False,prior_pc_found_before_observed_year,True,0,True,balanced_no_followup_pc_t1_t2,YELLOW,orcid_agrees,False,0.5,0.1505149978319906
arthurazevedodeamorim|ICFP|2022,arthurazevedodeamorim,Arthur Azevedo de Amorim,ICFP,2022,2007,2007,2007,usable_1980_or_later,15,11,2026-06-12,1,single_observed_pc_year,2022.0,2022.0,2015.0,False,True,0.0,1.0,True,False,source_verified_first_pc_year,True,0,True,balanced_no_followup_pc_t1_t2,YELLOW,orcid_agrees,False,0.0,0.0
azalearaad|ICFP|2022,azalearaad,Azalea Raad,ICFP,2022,2011,2011,2011,usable_1980_or_later,11,18,2026-06-12,1,single_observed_pc_year,2022.0,2022.0,2022.0,False,False,0.0,0.0,True,True,source_verified_first_pc_year,True,0,True,balanced_no_followup_pc_t1_t2,GREEN,orcid_agrees,True,0.5,0.1505149978319906
bernardotoninho|ICFP|2022,bernardotoninho,Bernardo Toninho,ICFP,2022,2009,2009,2009,usable_1980_or_later,13,17,2026-06-12,1,single_observed_pc_year,2022.0,2022.0,2012.0,False,True,0.0,2.0,True,False,source_verified_first_pc_year,True,0,True,balanced_no_followup_pc_t1_t2,YELLOW,orcid_agrees,False,5.5,0.5395906230238124
dimitriosvytiniotis|ICFP|2022,dimitriosvytiniotis,Dimitrios Vytiniotis,ICFP,2022,2004,2004,2004,usable_1980_or_later,18,25,2026-06-12,1,single_observed_pc_year,2022.0,2013.0,2007.0,True,True,3.0,13.0,False,False,prior_pc_found_before_observed_year,True,0,True,balanced_no_followup_pc_t1_t2,YELLOW,no_openalex_orcid_to_compare,False,12.0,1.0105946495349691
jeremysiek|ICFP|2022,jeremysiek,Jeremy G. Siek,ICFP,2022,1998,1998,1998,usable_1980_or_later,24,33,2026-06-12,2,repeat_observed_pc_years,2022.0,2022.0,2013.0,False,True,0.0,2.0,True,False,source_verified_first_pc_year,True,0,True,balanced_no_followup_pc_t1_t2,YELLOW,orcid_org_not_unique,True,3.5,0.45154499349597177
jespercockx|ICFP|2022,jespercockx,Jesper Cockx,ICFP,2022,2013,2013,2013,usable_1980_or_later,9,8,2026-06-12,1,single_observed_pc_year,2022.0,2022.0,2020.0,False,True,0.0,2.0,True,False,source_verified_first_pc_year,True,0,True,balanced_no_followup_pc_t1_t2,GREEN,orcid_agrees,True,0.5,0.1505149978319906
kokomuroya|ICFP|2022,kokomuroya,Koko Muroya,ICFP,2022,2014,2014,2014,usable_1980_or_later,8,6,2026-06-12,1,single_observed_pc_year,2022.0,2022.0,2022.0,False,False,0.0,0.0,True,True,source_verified_first_pc_year,True,0,True,balanced_no_followup_pc_t1_t2,GREEN,orcid_agrees,True,0.0,0.0
larsbirkedal|ICFP|2022,larsbirkedal,Lars Birkedal,ICFP,2022,1993,1993,1993,usable_1980_or_later,29,43,2026-06-12,1,single_observed_pc_year,2022.0,2009.0,2009.0,True,True,2.0,5.0,False,False,prior_pc_found_before_observed_year,True,0,True,balanced_no_followup_pc_t1_t2,YELLOW,orcid_agrees,False,44.5,1.655876930527877
maryshe|ICFP|2022,maryshe,Mary Sheeran,ICFP,2022,1984,1984,1984,usable_1980_or_later,38,22,2026-06-12,1,single_observed_pc_year,2022.0,2014.0,2014.0,True,True,1.0,4.0,False,False,prior_pc_found_before_observed_year,True,0,True,balanced_no_followup_pc_t1_t2,GREEN,orcid_agrees,True,0.0,0.0
matijapretnar|ICFP|2022,matijapretnar,Matija Pretnar,ICFP,2022,2008,2008,2008,usable_1980_or_later,14,11,2026-06-12,1,single_observed_pc_year,2022.0,2022.0,2013.0,False,True,0.0,1.0,True,False,source_verified_first_pc_year,True,0,True,balanced_no_followup_pc_t1_t2,YELLOW,orcid_agrees,False,10.5,1.0395906230238126
matiastoro|ICFP|2022,matiastoro,Matías Toro,ICFP,2022,2015,2015,2015,usable_1980_or_later,7,7,2026-06-12,2,repeat_observed_pc_years,2022.0,2022.0,2022.0,False,False,0.0,0.0,True,True,source_verified_first_pc_year,True,0,True,balanced_no_followup_pc_t1_t2,GREEN,orcid_agrees,True,0.0,0.0
niccoloveltri|ICFP|2022,niccoloveltri,Niccolò Veltri,ICFP,2022,2015,2015,2015,usable_1980_or_later,7,8,2026-06-12,1,single_observed_pc_year,2022.0,2022.0,2021.0,False,True,0.0,1.0,True,False,source_verified_first_pc_year,True,0,True,balanced_no_followup_pc_t1_t2,GREEN,orcid_agrees,True,0.0,0.0
nilsandersdanielsson|ICFP|2022,nilsandersdanielsson,Nils Anders Danielsson,ICFP,2022,2002,2002,2002,usable_1980_or_later,20,16,2026-06-12,1,single_observed_pc_year,2022.0,2022.0,2008.0,False,True,0.0,4.0,True,False,source_verified_first_pc_year,True,0,True,balanced_no_followup_pc_t1_t2,YELLOW,orcid_org_not_unique,False,4.5,0.7235790156711096
ningningxie|ICFP|2022,ningningxie,Ningning Xie,ICFP,2022,2011,2011,2011,usable_1980_or_later,11,9,2026-06-12,2,repeat_observed_pc_years,2022.0,2022.0,2022.0,False,False,0.0,0.0,True,True,source_verified_first_pc_year,True,0,True,balanced_no_followup_pc_t1_t2,YELLOW,orcid_org_not_unique,False,3.0,0.5395906230238124
normandanner|ICFP|2022,normandanner,Norman Danner,ICFP,2022,1996,1996,1996,usable_1980_or_later,26,10,2026-06-12,1,single_observed_pc_year,2022.0,2022.0,2022.0,False,False,0.0,0.0,True,True,source_verified_first_pc_year,True,0,True,balanced_no_followup_pc_t1_t2,YELLOW,orcid_agrees,False,7.0,0.8996702747267908
orneladardha|ICFP|2022,orneladardha,Ornela Dardha,ICFP,2022,2012,2012,2012,usable_1980_or_later,10,11,2026-06-12,1,single_observed_pc_year,2022.0,2022.0,2022.0,False,False,0.0,0.0,True,True,source_verified_first_pc_year,True,0,True,balanced_no_followup_pc_t1_t2,YELLOW,orcid_agrees,False,1.0,0.23856062735983122
stephanieweirich|ICFP|2022,stephanieweirich,Stephanie Weirich,ICFP,2022,1996,1996,1996,usable_1980_or_later,26,33,2026-06-12,2,repeat_observed_pc_years,2022.0,2007.0,2005.0,True,True,4.0,18.0,False,False,prior_pc_found_before_observed_year,True,0,True,balanced_no_followup_pc_t1_t2,YELLOW,orcid_agrees,False,14.5,1.1712113404111033
ugodallago|ICFP|2022,ugodallago,Ugo Dal Lago,ICFP,2022,1998,2001,2001,usable_1980_or_later,21,26,2026-06-12,2,repeat_observed_pc_years,2022.0,2022.0,2018.0,False,True,0.0,1.0,True,False,source_verified_first_pc_year,True,0,True,balanced_no_followup_pc_t1_t2,YELLOW,orcid_org_not_unique,False,11.5,1.0965622991772308
yannregisgianas|ICFP|2022,yannregisgianas,Yann Régis-Gianas,ICFP,2022,2003,2003,2003,usable_1980_or_later,19,12,2026-06-12,1,single_observed_pc_year,2022.0,2022.0,2006.0,False,True,0.0,2.0,True,False,source_verified_first_pc_year,True,0,True,balanced_no_followup_pc_t1_t2,GREEN,orcid_agrees,True,0.5,0.1505149978319906
yannickzakowski1|ICFP|2022,yannickzakowski1,Yannick Zakowski,ICFP,2022,2013,2013,2013,usable_1980_or_later,9,6,2026-06-12,1,single_observed_pc_year,2022.0,2022.0,2022.0,False,False,0.0,0.0,True,True,source_verified_first_pc_year,True,0,True,balanced_no_followup_pc_t1_t2,YELLOW,orcid_agrees,False,2.5,0.5
aggelosbiboudis|ICFP|2023,aggelosbiboudis,Aggelos Biboudis,ICFP,2023,2013,2013,2013,usable_1980_or_later,10,8,2026-06-12,1,single_observed_pc_year,2023.0,2023.0,2023.0,False,False,0.0,0.0,True,True,source_verified_first_pc_year,True,0,True,balanced_no_followup_pc_t1_t2,YELLOW,orcid_org_not_unique,False,0.0,0.0
